"subject" "activity" "measurement" "measurement_mean"
14 "SITTING" "fBodyGyro-std()-Y" -0.881423032962963
14 "SITTING" "fBodyGyro-std()-Z" -0.885155313518519
14 "SITTING" "tBodyAcc-mean()-X" 0.270402104518519
14 "SITTING" "tBodyAcc-mean()-Y" -0.0173026910777778
14 "SITTING" "tBodyAcc-mean()-Z" -0.104406419444444
14 "SITTING" "tBodyAcc-std()-X" -0.8249311185
14 "SITTING" "tBodyAcc-std()-Y" -0.792411255546296
14 "SITTING" "tBodyAcc-std()-Z" -0.81530229467037
14 "SITTING" "tBodyAccJerk-mean()-X" 0.0915905146111111
14 "SITTING" "tBodyAccJerk-mean()-Y" 0.0104941939
14 "SITTING" "tBodyAccJerk-mean()-Z" -0.0180722283196296
14 "SITTING" "tBodyAccJerk-std()-X" -0.85806168637037
14 "SITTING" "tBodyAccJerk-std()-Y" -0.831134062383333
14 "SITTING" "tBodyAccJerk-std()-Z" -0.906817561481482
14 "SITTING" "tBodyAccJerkMag-mean()" -0.857689620185185
14 "SITTING" "tBodyAccJerkMag-std()" -0.849488416
14 "SITTING" "tBodyAccMag-mean()" -0.79368436137037
14 "SITTING" "tBodyAccMag-std()" -0.820659567238889
14 "SITTING" "tBodyGyro-mean()-X" -0.0336179923293333
14 "SITTING" "tBodyGyro-mean()-Y" -0.0884867305555556
14 "SITTING" "tBodyGyro-mean()-Z" 0.0937413065740741
14 "SITTING" "tBodyGyro-std()-X" -0.876541813666667
14 "SITTING" "tBodyGyro-std()-Y" -0.88269037962963
14 "SITTING" "tBodyGyro-std()-Z" -0.872250181296296
14 "SITTING" "tBodyGyroJerk-mean()-X" -0.0906225762407407
14 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0443729650925926
14 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0530301460555556
14 "SITTING" "tBodyGyroJerk-std()-X" -0.898073927407407
14 "SITTING" "tBodyGyroJerk-std()-Y" -0.908535249074074
14 "SITTING" "tBodyGyroJerk-std()-Z" -0.907447782037037
14 "SITTING" "tBodyGyroJerkMag-mean()" -0.906374684814815
14 "SITTING" "tBodyGyroJerkMag-std()" -0.908492242777778
14 "SITTING" "tBodyGyroMag-mean()" -0.84320228962963
14 "SITTING" "tBodyGyroMag-std()" -0.876270095740741
14 "SITTING" "tGravityAcc-mean()-X" 0.434219899277778
14 "SITTING" "tGravityAcc-mean()-Y" 0.218633251814815
14 "SITTING" "tGravityAcc-mean()-Z" 0.271875892101852
14 "SITTING" "tGravityAcc-std()-X" -0.971638603518518
14 "SITTING" "tGravityAcc-std()-Y" -0.971572919074074
14 "SITTING" "tGravityAcc-std()-Z" -0.947318259259259
14 "SITTING" "tGravityAccMag-mean()" -0.79368436137037
14 "SITTING" "tGravityAccMag-std()" -0.820659567238889
14 "STANDING" "fBodyAcc-mean()-X" -0.678417347575
14 "STANDING" "fBodyAcc-mean()-Y" -0.658172064933333
14 "STANDING" "fBodyAcc-mean()-Z" -0.646091399083333
14 "STANDING" "fBodyAcc-std()-X" -0.6933321954
14 "STANDING" "fBodyAcc-std()-Y" -0.661508263497167
14 "STANDING" "fBodyAcc-std()-Z" -0.679655183616667
14 "STANDING" "fBodyAccJerk-mean()-X" -0.681583934631667
14 "STANDING" "fBodyAccJerk-mean()-Y" -0.711992823366667
14 "STANDING" "fBodyAccJerk-mean()-Z" -0.68861292797
14 "STANDING" "fBodyAccJerk-std()-X" -0.704103684198333
14 "STANDING" "fBodyAccJerk-std()-Y" -0.723163468983333
14 "STANDING" "fBodyAccJerk-std()-Z" -0.744818515566667
14 "STANDING" "fBodyAccMag-mean()" -0.619911497685
14 "STANDING" "fBodyAccMag-std()" -0.722255244416667
14 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.641148457866667
14 "STANDING" "fBodyBodyAccJerkMag-std()" -0.665647748863333
14 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.711782130483333
14 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.742909594533333
14 "STANDING" "fBodyBodyGyroMag-mean()" -0.679846211266667
14 "STANDING" "fBodyBodyGyroMag-std()" -0.751529432465
14 "STANDING" "fBodyGyro-mean()-X" -0.7521892616
14 "STANDING" "fBodyGyro-mean()-Y" -0.647185440166667
14 "STANDING" "fBodyGyro-mean()-Z" -0.72785600289
14 "STANDING" "fBodyGyro-std()-X" -0.831960028083333
14 "STANDING" "fBodyGyro-std()-Y" -0.675466199666667
14 "STANDING" "fBodyGyro-std()-Z" -0.775018358666667
14 "STANDING" "tBodyAcc-mean()-X" 0.283734658333333
14 "STANDING" "tBodyAcc-mean()-Y" -0.0159318249166667
14 "STANDING" "tBodyAcc-mean()-Z" -0.103988603
14 "STANDING" "tBodyAcc-std()-X" -0.687237689503333
14 "STANDING" "tBodyAcc-std()-Y" -0.645542964815
14 "STANDING" "tBodyAcc-std()-Z" -0.648047680233333
14 "STANDING" "tBodyAccJerk-mean()-X" 0.0630531622166667
14 "STANDING" "tBodyAccJerk-mean()-Y" 0.0276245506558333
14 "STANDING" "tBodyAccJerk-mean()-Z" 0.0180284338105
14 "STANDING" "tBodyAccJerk-std()-X" -0.67754789825
14 "STANDING" "tBodyAccJerk-std()-Y" -0.706612407166667
14 "STANDING" "tBodyAccJerk-std()-Z" -0.716706489448333
14 "STANDING" "tBodyAccJerkMag-mean()" -0.681144966978333
14 "STANDING" "tBodyAccJerkMag-std()" -0.650667963783333
14 "STANDING" "tBodyAccMag-mean()" -0.649695585781667
14 "STANDING" "tBodyAccMag-std()" -0.649057038666667
14 "STANDING" "tBodyGyro-mean()-X" -0.0101406886033333
14 "STANDING" "tBodyGyro-mean()-Y" -0.0764390824466667
14 "STANDING" "tBodyGyro-mean()-Z" 0.0522962487891667
14 "STANDING" "tBodyGyro-std()-X" -0.811892706595
14 "STANDING" "tBodyGyro-std()-Y" -0.661764722066667
14 "STANDING" "tBodyGyro-std()-Z" -0.745249599633333
14 "STANDING" "tBodyGyroJerk-mean()-X" -0.0836302306166667
14 "STANDING" "tBodyGyroJerk-mean()-Y" -0.07649545115
14 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0371350926183333
14 "STANDING" "tBodyGyroJerk-std()-X" -0.780978097666667
14 "STANDING" "tBodyGyroJerk-std()-Y" -0.701664840266667
14 "STANDING" "tBodyGyroJerk-std()-Z" -0.8014766205
14 "STANDING" "tBodyGyroJerkMag-mean()" -0.732205522643333
14 "STANDING" "tBodyGyroJerkMag-std()" -0.716234330366667
14 "STANDING" "tBodyGyroMag-mean()" -0.66511167776
14 "STANDING" "tBodyGyroMag-std()" -0.686227003966667
14 "STANDING" "tGravityAcc-mean()-X" 0.631796601
14 "STANDING" "tGravityAcc-mean()-Y" 0.0572662470666667
14 "STANDING" "tGravityAcc-mean()-Z" 0.177041850236667
14 "STANDING" "tGravityAcc-std()-X" -0.9780270665
14 "STANDING" "tGravityAcc-std()-Y" -0.971916842333333
14 "STANDING" "tGravityAcc-std()-Z" -0.955855132166667
14 "STANDING" "tGravityAccMag-mean()" -0.649695585781667
14 "STANDING" "tGravityAccMag-std()" -0.649057038666667
14 "WALKING" "fBodyAcc-mean()-X" -0.260226152777966
14 "WALKING" "fBodyAcc-mean()-Y" -0.164089056338983
14 "WALKING" "fBodyAcc-mean()-Z" -0.462404108135593
14 "WALKING" "fBodyAcc-std()-X" -0.252692544859322
14 "WALKING" "fBodyAcc-std()-Y" -0.218258544864407
14 "WALKING" "fBodyAcc-std()-Z" -0.471408767779661
14 "WALKING" "fBodyAccJerk-mean()-X" -0.303389912974576
14 "WALKING" "fBodyAccJerk-mean()-Y" -0.295038383514237
14 "WALKING" "fBodyAccJerk-mean()-Z" -0.533876057288136
14 "WALKING" "fBodyAccJerk-std()-X" -0.337989553337288
14 "WALKING" "fBodyAccJerk-std()-Y" -0.248711594944068
14 "WALKING" "fBodyAccJerk-std()-Z" -0.609828948474576
14 "WALKING" "fBodyAccMag-mean()" -0.196801214047458
14 "WALKING" "fBodyAccMag-std()" -0.389991374320339
14 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.251669734479661
14 "WALKING" "fBodyBodyAccJerkMag-std()" -0.31338044120339
14 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.513183098994915
14 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.55538153379661
14 "WALKING" "fBodyBodyGyroMag-mean()" -0.424620236516949
14 "WALKING" "fBodyBodyGyroMag-std()" -0.539184231627119
14 "WALKING" "fBodyGyro-mean()-X" -0.473184106864407
14 "WALKING" "fBodyGyro-mean()-Y" -0.385338239474576
14 "WALKING" "fBodyGyro-mean()-Z" -0.280488088135593
14 "WALKING" "fBodyGyro-std()-X" -0.602758282762712
14 "WALKING" "fBodyGyro-std()-Y" -0.452899224461017
14 "WALKING" "fBodyGyro-std()-Z" -0.447668429491525
14 "WALKING" "tBodyAcc-mean()-X" 0.278063194728814
14 "WALKING" "tBodyAcc-mean()-Y" -0.0129176170142373
14 "WALKING" "tBodyAcc-mean()-Z" -0.113143176822034
14 "WALKING" "tBodyAcc-std()-X" -0.253541665693712
14 "WALKING" "tBodyAcc-std()-Y" -0.163955622169492
14 "WALKING" "tBodyAcc-std()-Z" -0.437757653491525
14 "WALKING" "tBodyAccJerk-mean()-X" 0.0835065964067797
14 "WALKING" "tBodyAccJerk-mean()-Y" 0.0336713121813559
14 "WALKING" "tBodyAccJerk-mean()-Z" 0.0117087312847458
14 "WALKING" "tBodyAccJerk-std()-X" -0.288463323327119
14 "WALKING" "tBodyAccJerk-std()-Y" -0.248272515283051
14 "WALKING" "tBodyAccJerk-std()-Z" -0.572435446508475
14 "WALKING" "tBodyAccJerkMag-mean()" -0.326874619288136
14 "WALKING" "tBodyAccJerkMag-std()" -0.275884442238983
14 "WALKING" "tBodyAccMag-mean()" -0.213464436491525
14 "WALKING" "tBodyAccMag-std()" -0.243197995242373
14 "WALKING" "tBodyGyro-mean()-X" -0.0447688017381356
14 "WALKING" "tBodyGyro-mean()-Y" -0.0702562713576271
14 "WALKING" "tBodyGyro-mean()-Z" 0.0652042734466102
14 "WALKING" "tBodyGyro-std()-X" -0.569643120694915
14 "WALKING" "tBodyGyro-std()-Y" -0.422341156915254
14 "WALKING" "tBodyGyro-std()-Z" -0.359465145864407
14 "WALKING" "tBodyGyroJerk-mean()-X" -0.0792259322988136
14 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0404977103220339
14 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0413942149661017
14 "WALKING" "tBodyGyroJerk-std()-X" -0.544404335881356
14 "WALKING" "tBodyGyroJerk-std()-Y" -0.511871313576271
14 "WALKING" "tBodyGyroJerk-std()-Z" -0.404842866167797
14 "WALKING" "tBodyGyroJerkMag-mean()" -0.494041820576271
14 "WALKING" "tBodyGyroJerkMag-std()" -0.515458562728814
14 "WALKING" "tBodyGyroMag-mean()" -0.331225441694915
14 "WALKING" "tBodyGyroMag-std()" -0.430298544711864
14 "WALKING" "tGravityAcc-mean()-X" 0.912533517966102
14 "WALKING" "tGravityAcc-mean()-Y" -0.136498169135593
14 "WALKING" "tGravityAcc-mean()-Z" 0.00532915604915254
14 "WALKING" "tGravityAcc-std()-X" -0.958930450508475
14 "WALKING" "tGravityAcc-std()-Y" -0.935574378474576
14 "WALKING" "tGravityAcc-std()-Z" -0.916778369830508
14 "WALKING" "tGravityAccMag-mean()" -0.213464436491525
14 "WALKING" "tGravityAccMag-std()" -0.243197995242373
14 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.722395538177778
14 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.652883223333333
14 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.684311088133333
14 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.694564217555556
14 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.639503926933333
14 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.628530737822222
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.756447002951111
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.725456813133333
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.761250569888889
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.752422240688889
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.712073587511111
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.804295977155556
14 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.648981201088889
14 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.702932357333333
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.709823970822222
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.725298200551111
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.859448620444444
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.880012101111111
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.784207009666667
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.767719565022222
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.790845631933333
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.778305386044444
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.723904088933333
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.804601845933333
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.733051782866667
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.73591887
14 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.271157240533333
14 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0188443154071111
14 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.102389236666667
14 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.701923102666667
14 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.628112064555556
14 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.627753574066667
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0687258830666667
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" -0.00241112805688889
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.04207581501
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.743348623466667
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.709545845822222
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.783398349488444
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.735284872977778
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.715801599533333
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.647727862222222
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.648294969222222
14 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0495707607955556
14 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0693015516155556
14 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0736166833177778
14 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.799751458511111
14 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.74766766282
14 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.712372313111111
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0899053691355556
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0435694310244444
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0423907866244444
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.855857924666667
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.855449126222222
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.809377896222222
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.843971006222222
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.863860407333333
14 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.685632382397778
14 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.747560247977778
14 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.836088138533333
14 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0729647708444444
14 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.136048449911111
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.973492380222222
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.960321876666667
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.955393964666667
14 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.647727862222222
14 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.648294969222222
14 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.711526210425926
14 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.61208908222963
14 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.684440131711111
14 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.68803112
14 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.614818085259259
14 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.647089888481482
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.7323082335
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.677267221362407
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.739431519592593
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.724104706296296
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.645654197335185
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.784400185555556
14 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.658764760277778
14 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.725093667166667
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.661249762278148
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.669203647759259
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.753317718962963
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.747392522457407
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.703296376555556
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.728174354481481
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.710441798037037
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.706989348888889
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.727916371037037
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.78862201962963
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.708679001481481
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.778408019148148
14 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.273049262407407
14 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0190393767703704
14 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.11464918012963
14 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.693544674537037
14 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.596842694194444
14 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.641190559383333
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.062833957962963
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.035227828067037
14 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.0166564565203704
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.715843363666667
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.651031167344444
14 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.762430239259259
14 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.70087322172963
14 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.663386193740741
14 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.629817779557407
14 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.667911358277778
14 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.00629889766481481
14 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0867367219314815
14 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.092385373587037
14 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.769247392462963
14 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.704238393388889
14 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.747440687481482
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.120444056712963
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0216144293462963
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0685547656885185
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.723829407
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.754714935203704
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.778798036616667
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.760863101944444
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.742184657296296
14 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.690271298111111
14 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.6842564625
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.706632058888889
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.029183880462963
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.116647972488389
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.981257149444444
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.966406318888889
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.956405876111111
14 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.629817779557407
14 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.667911358277778
15 "LAYING" "fBodyAcc-mean()-X" -0.548279804347222
15 "LAYING" "fBodyAcc-mean()-Y" -0.480395199819444
15 "LAYING" "fBodyAcc-mean()-Z" -0.599100008611111
15 "LAYING" "fBodyAcc-std()-X" -0.533606765402778
15 "LAYING" "fBodyAcc-std()-Y" -0.506038318375
15 "LAYING" "fBodyAcc-std()-Z" -0.560340533113889
15 "LAYING" "fBodyAccJerk-mean()-X" -0.589919709430556
15 "LAYING" "fBodyAccJerk-mean()-Y" -0.554885615083333
15 "LAYING" "fBodyAccJerk-mean()-Z" -0.678369592777778
15 "LAYING" "fBodyAccJerk-std()-X" -0.591848072388889
15 "LAYING" "fBodyAccJerk-std()-Y" -0.516355544868056
15 "LAYING" "fBodyAccJerk-std()-Z" -0.717912642222222
15 "LAYING" "fBodyAccMag-mean()" -0.539385794861111
15 "LAYING" "fBodyAccMag-std()" -0.642456149259722
15 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.561368365277778
15 "LAYING" "fBodyBodyAccJerkMag-std()" -0.591856851452778
15 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.7677428975
15 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.775502698472222
15 "LAYING" "fBodyBodyGyroMag-mean()" -0.691459645277778
15 "LAYING" "fBodyBodyGyroMag-std()" -0.689807342930556
15 "LAYING" "fBodyGyro-mean()-X" -0.65444328
15 "LAYING" "fBodyGyro-mean()-Y" -0.704068819166667
15 "LAYING" "fBodyGyro-mean()-Z" -0.578295411944444
15 "LAYING" "fBodyGyro-std()-X" -0.728986888138889
15 "LAYING" "fBodyGyro-std()-Y" -0.696586922361111
15 "LAYING" "fBodyGyro-std()-Z" -0.58571664
15 "LAYING" "tBodyAcc-mean()-X" 0.279773100833333
15 "LAYING" "tBodyAcc-mean()-Y" -0.0196168739215278
15 "LAYING" "tBodyAcc-mean()-Z" -0.111534228559722
15 "LAYING" "tBodyAcc-std()-X" -0.536351811861111
15 "LAYING" "tBodyAcc-std()-Y" -0.474119841890278
15 "LAYING" "tBodyAcc-std()-Z" -0.549944437016667
15 "LAYING" "tBodyAccJerk-mean()-X" 0.0447793804388889
15 "LAYING" "tBodyAccJerk-mean()-Y" 0.0331829533722222
15 "LAYING" "tBodyAccJerk-mean()-Z" 0.0196785710083333
15 "LAYING" "tBodyAccJerk-std()-X" -0.572155939855556
15 "LAYING" "tBodyAccJerk-std()-Y" -0.521050297009028
15 "LAYING" "tBodyAccJerk-std()-Z" -0.698794367916667
15 "LAYING" "tBodyAccJerkMag-mean()" -0.567738837833333
15 "LAYING" "tBodyAccJerkMag-std()" -0.573292741986111
15 "LAYING" "tBodyAccMag-mean()" -0.481237879566667
15 "LAYING" "tBodyAccMag-std()" -0.560352397944444
15 "LAYING" "tBodyGyro-mean()-X" -0.0420575511497222
15 "LAYING" "tBodyGyro-mean()-Y" -0.0473338187347222
15 "LAYING" "tBodyGyro-mean()-Z" 0.0983409228305556
15 "LAYING" "tBodyGyro-std()-X" -0.709840929277778
15 "LAYING" "tBodyGyro-std()-Y" -0.697071810972222
15 "LAYING" "tBodyGyro-std()-Z" -0.550722506944444
15 "LAYING" "tBodyGyroJerk-mean()-X" -0.0892076077610694
15 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0505306736083333
15 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0271991485402778
15 "LAYING" "tBodyGyroJerk-std()-X" -0.706855210972222
15 "LAYING" "tBodyGyroJerk-std()-Y" -0.776682392916667
15 "LAYING" "tBodyGyroJerk-std()-Z" -0.681635578472222
15 "LAYING" "tBodyGyroJerkMag-mean()" -0.741226106111111
15 "LAYING" "tBodyGyroJerkMag-std()" -0.76371731375
15 "LAYING" "tBodyGyroMag-mean()" -0.580289360130556
15 "LAYING" "tBodyGyroMag-std()" -0.653763280920833
15 "LAYING" "tGravityAcc-mean()-X" 0.843356192222222
15 "LAYING" "tGravityAcc-mean()-Y" -0.111670265472222
15 "LAYING" "tGravityAcc-mean()-Z" 0.0130932135277778
15 "LAYING" "tGravityAcc-std()-X" -0.973637177777778
15 "LAYING" "tGravityAcc-std()-Y" -0.963615231666667
15 "LAYING" "tGravityAcc-std()-Z" -0.946280794722222
15 "LAYING" "tGravityAccMag-mean()" -0.481237879566667
15 "LAYING" "tGravityAccMag-std()" -0.560352397944444
15 "SITTING" "fBodyAcc-mean()-X" -0.586830333213559
15 "SITTING" "fBodyAcc-mean()-Y" -0.49558293379661
15 "SITTING" "fBodyAcc-mean()-Z" -0.631217443152542
15 "SITTING" "fBodyAcc-std()-X" -0.542995471661017
15 "SITTING" "fBodyAcc-std()-Y" -0.488130172059322
15 "SITTING" "fBodyAcc-std()-Z" -0.620461659428814
15 "SITTING" "fBodyAccJerk-mean()-X" -0.60507443279661
15 "SITTING" "fBodyAccJerk-mean()-Y" -0.583691950638983
15 "SITTING" "fBodyAccJerk-mean()-Z" -0.68015868040678
15 "SITTING" "fBodyAccJerk-std()-X" -0.578859175220339
